"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,142413781,125186668,1,5,53,"F",1,1,53,0
2020,142413840,125182123,0,,,"",,,,
2020,142420022,125182131,1,5,30,"M",2,2,30,0
2020,142420023,125182131,2,5,30,"M",0,1,30,0
2020,142420065,125182160,1,5,34,"F",1,2,34,0
2020,142413542,125181903,1,4,,"U",0,3,,
2020,142419717,125186478,1,5,34,"F",1,2,34,0
2020,142413586,125181927,1,4,,"M",0,3,,
2020,142419775,125181948,1,5,42,"F",1,2,42,0
2020,142419802,125186540,1,4,,"U",0,3,,
2020,142419815,125186548,1,4,,"M",2,2,,
2020,142419836,125181990,1,4,,"U",0,3,,
2020,142419856,125182006,1,5,30,"M",1,3,25,35
2020,142419868,125182016,1,5,29,"M",1,2,29,0
2020,142413703,125182020,1,5,26,"M",2,2,26,0
2020,142419888,125186601,1,5,26,"M",2,2,26,0
2020,142419901,125182041,1,4,,"U",0,3,,
2020,142413737,125186623,2,5,16,"M",2,2,16,0
2020,142413736,125186623,1,5,17,"M",2,2,17,0
2020,142419940,125186652,1,5,35,"M",2,2,30,40
2020,142419957,125186666,1,5,47,"M",2,2,47,0
2020,142419978,125186689,1,4,,"U",0,3,,
2020,142413842,125186722,1,5,29,"F",2,2,29,0
2020,142420029,125186740,1,4,,"M",0,3,,
2020,142413885,125182152,2,4,,"M",0,3,,
2020,142413884,125182152,1,4,,"M",0,3,,
2020,142413902,125182161,1,4,,"M",2,2,,
2020,142413665,125186561,1,4,,"U",0,3,,
2020,142413695,125182011,1,4,,"U",0,3,,
2020,142413732,125186619,1,5,17,"F",2,2,17,0
2020,142419914,125186624,1,5,45,"M",2,3,40,50
2020,142419938,125182065,1,5,23,"M",1,1,23,0
2020,142419955,125182076,1,5,26,"M",2,2,26,0
2020,142419960,125182084,1,5,25,"F",2,2,25,0
2020,142419980,125182090,1,5,39,"M",1,2,39,0
2020,142413849,125182127,1,5,25,"M",2,2,25,0
2020,142413850,125182127,2,5,35,"M",2,3,35,0
2020,142420041,125186752,0,,,"",,,,
2020,144523756,127172986,1,5,31,"M",1,2,31,0
2020,144523764,127172991,2,4,,"M",2,2,,
2020,144523763,127172991,1,5,20,"M",2,2,18,22
2020,144529420,127172994,1,5,24,"M",2,2,24,0
2020,144529453,127173021,1,5,26,"F",2,2,26,0
2020,144529461,127170853,1,5,21,"M",2,2,21,0
2020,144529463,127170853,2,5,21,"M",2,2,21,0
2020,144529476,127173035,1,5,32,"F",2,2,32,0
2020,144523832,127173048,1,4,,"M",1,3,,
2020,144523833,127173048,2,5,35,"M",1,2,35,0
2020,144529516,127170905,1,5,48,"F",2,2,48,0
2020,144523866,127173072,1,4,,"U",0,3,,
2020,144529535,127173092,1,5,24,"M",2,2,24,0
2020,144523900,127170941,3,4,,"M",2,2,,
2020,144523901,127170941,4,4,,"U",2,2,,
2020,144523898,127170941,1,4,,"F",2,2,,
2020,144523899,127170941,2,4,,"M",2,2,,
2020,144523902,127170941,5,5,21,"F",2,2,21,0
2020,144523938,127173134,1,5,18,"M",2,2,18,0
2020,144529612,127173143,1,4,,"U",0,3,,
2020,144524011,127171018,2,5,22,"M",2,2,20,25
2020,144524010,127171018,1,4,,"F",2,2,,
2020,144524067,127173233,1,5,28,"M",1,2,28,0
2020,144524111,127173269,1,4,,"U",0,3,,
2020,144524118,127173273,1,5,37,"M",1,2,37,0
2020,144524141,127173293,1,5,25,"M",1,2,25,0
2020,144524170,127176114,1,5,43,"M",2,2,43,0
2020,144524227,127173360,0,,,"",,,,
2020,144524258,127173384,2,5,21,"M",2,2,21,0
2020,144529831,127173384,1,5,17,"M",2,2,17,0
2020,144524270,127173394,1,4,,"U",0,3,,
2020,144524334,127173450,2,4,,"M",2,2,,
2020,144524333,127173450,1,5,35,"F",2,2,30,40
2020,144524361,127173468,1,4,,"M",2,2,,
2020,144529933,127176270,1,5,50,"F",2,2,50,0
2020,144524457,127176279,1,5,43,"M",2,2,43,0
2020,144530000,127173582,1,4,,"U",0,3,,
2020,144530006,127176308,1,4,,"U",0,3,,
2020,144530077,127176380,1,5,29,"M",2,2,29,0
2020,144530085,127173690,1,4,,"U",0,3,,
2020,144524733,127176398,2,5,39,"F",1,2,39,0
2020,144524731,127176398,1,4,,"F",0,3,,
2020,144530109,127176406,1,4,,"M",2,2,,
2020,144530114,127176410,1,4,,"U",0,3,,
2020,144524765,127173737,1,5,54,"M",2,2,54,0
2020,144523952,127173150,1,5,35,"M",2,3,30,40
2020,144529675,127173214,1,5,54,"M",2,2,54,0
2020,144524064,127173230,1,4,,"U",0,3,,
2020,144524776,127176428,1,5,25,"M",2,3,25,0
2020,144530132,127176433,1,4,,"U",0,3,,
2020,144524802,127176437,1,5,21,"M",2,2,21,0
2020,144530144,127176443,1,5,48,"F",2,2,48,0
2020,144524867,127176476,1,5,26,"F",2,2,26,0
2020,144524939,127173855,1,5,28,"M",1,1,28,0
2020,144530248,127173887,1,5,33,"F",1,2,33,0
2020,144530257,127176538,1,4,,"M",1,1,,
2020,144534983,127176538,3,5,45,"M",1,1,45,0
2020,144530258,127176538,2,5,43,"F",1,2,43,0
2020,144535011,127173924,1,5,31,"F",1,2,31,0
2020,144535021,127173933,1,5,22,"M",1,2,22,0
2020,144535037,127173943,2,5,19,"F",2,2,15,23
2020,144535035,127173943,1,4,,"U",0,3,,
2020,144530286,127173943,3,5,19,"F",2,2,15,23
2020,144535050,127173953,1,5,34,"M",2,2,30,39
2020,144535093,127176583,1,4,,"U",0,3,,
2020,144530350,127174042,1,4,,"U",0,3,,
2020,144530361,127174063,1,5,29,"F",2,2,29,0
2020,144535217,127174093,1,4,,"U",0,3,,
2020,144530387,127174106,1,5,37,"M",1,2,37,0
2020,144535247,127174116,1,5,23,"F",2,2,23,0
2020,144535285,127174153,3,5,16,"M",0,3,14,18
2020,144535284,127174153,2,5,18,"M",0,3,17,20
2020,144535283,127174153,1,4,,"U",0,3,,
2020,144535322,127174179,2,4,,"M",0,3,,
2020,144530442,127174179,1,4,,"M",0,3,,
2020,144535341,127174202,1,5,33,"M",2,2,33,0
2020,144535342,127174202,2,5,26,"F",2,2,26,0
2020,144530464,127174213,0,,,"",,,,
2020,144535387,127176716,1,5,42,"M",2,3,35,50
2020,144535452,127176756,1,4,,"U",0,3,,
2020,144535460,127174279,0,,,"",,,,
2020,144535484,127174290,1,5,30,"M",1,2,30,0
2020,144530541,127174308,1,5,17,"M",2,3,17,0
2020,144535518,127174319,1,5,37,"M",1,2,35,40
2020,144535538,127174344,1,4,,"U",0,3,,
2020,144529699,127173234,1,5,25,"M",2,2,20,30
2020,144524091,127173252,1,5,50,"M",2,2,50,0
2020,144529713,127171067,1,4,,"U",0,3,,
2020,144524324,127173439,2,5,27,"M",1,1,27,0
2020,144524323,127173439,1,5,28,"F",1,2,28,0
2020,144529899,127173479,1,5,25,"F",2,2,25,0
2020,144524640,127173659,0,,,"",,,,
2020,144524646,127173664,1,5,27,"M",1,2,27,0
2020,144530103,127176401,1,4,,"U",0,3,,
2020,144530137,127173757,1,5,50,"F",1,3,50,0
2020,144524817,127173767,1,5,32,"M",1,1,32,0
2020,144530152,127173767,2,5,30,"F",1,1,30,0
2020,144524850,127176465,1,5,35,"F",1,2,35,0
2020,144524861,127176470,1,5,19,"M",2,2,19,0
2020,144524878,127173802,0,,,"",,,,
2020,144524902,127173824,1,5,42,"M",1,2,42,0
2020,144524911,127173834,1,4,,"U",0,3,,
2020,144524966,127173882,1,4,,"M",2,2,,
2020,144535019,127173931,1,4,,"U",0,3,,
2020,144535043,127173950,0,,,"",,,,
2020,144535064,127176567,3,5,16,"M",2,2,16,0
2020,144535062,127176567,1,5,16,"M",2,2,16,0
2020,144535063,127176567,2,5,16,"M",2,2,16,0
2020,144535086,127173980,1,4,,"U",0,3,,
2020,144535108,127174002,1,5,29,"F",2,3,29,0
2020,144535146,127174038,1,5,40,"M",1,2,40,0
2020,144530369,127174078,1,5,32,"F",1,2,32,0
2020,144535254,127174121,1,5,35,"M",2,3,30,40
2020,144535303,127176675,1,5,14,"M",1,2,14,0
2020,144530450,127174195,1,4,,"U",0,3,,
2020,144535441,127176749,1,4,,"M",2,2,,
2020,144535487,127174294,0,,,"",,,,
2020,144535498,127174306,2,4,,"M",0,3,,
2020,144535497,127174306,1,4,,"M",0,3,,
2020,144535499,127174306,3,4,,"M",0,3,,
2020,144530548,127174324,1,4,,"U",0,3,,
2020,144535525,127174331,1,4,,"U",0,3,,
2020,144530570,127174353,1,4,,"U",0,3,,
2020,144523757,127172987,1,5,63,"F",1,2,63,0
2020,144523776,127172997,1,5,23,"M",2,2,23,0
2020,144523783,127173009,1,5,37,"F",1,2,35,39
2020,144523784,127173009,2,5,37,"F",2,2,35,39
2020,144523785,127173009,3,5,50,"F",2,2,45,55
2020,144523793,127173017,1,5,23,"F",2,2,23,0
2020,144529467,127170856,2,5,17,"M",2,2,17,0
2020,144529468,127170856,3,5,13,"M",2,2,13,0
2020,144529466,127170856,1,5,14,"M",2,2,14,0
2020,144523865,127170913,0,,,"",,,,
2020,144523873,127173077,0,,,"",,,,
2020,144529543,127173094,2,5,49,"F",2,2,49,50
2020,144529542,127173094,1,5,37,"M",2,2,35,40
2020,144529429,127170842,1,5,27,"M",2,2,27,0
2020,144529442,127170846,1,5,42,"M",1,2,42,0
2020,144529482,127170869,1,5,40,"M",1,1,40,0
2020,144523825,127173045,1,5,27,"F",1,1,27,0
2020,144529493,127170886,1,4,,"U",0,3,,
2020,144529508,127170898,1,5,18,"F",2,2,18,0
2020,144523851,127170903,1,5,25,"M",2,2,25,0
2020,144529523,127170915,1,4,,"U",0,3,,
2020,144529534,127173089,1,4,,"M",0,3,,
2020,144529549,127170934,1,5,47,"M",1,2,47,0
2020,144523919,127170958,0,,,"",,,,
2020,144523925,127170961,1,5,27,"F",2,2,27,0
2020,144523927,127173124,1,5,20,"M",2,2,20,0
2020,144529609,127170977,1,5,27,"M",2,2,27,0
2020,144529614,127173142,1,5,27,"M",1,2,27,0
2020,144529615,127170980,1,5,30,"M",2,2,30,0
2020,144523954,127170985,1,5,30,"M",2,2,30,0
2020,144529627,127170989,1,4,,"U",0,3,,
2020,144529631,127173164,1,5,31,"M",1,2,31,0
2020,144529638,127173172,1,5,27,"M",2,2,27,0
2020,144529650,127171006,1,4,,"U",0,3,,
2020,144523991,127171011,1,5,21,"M",1,2,21,0
2020,144524007,127173202,1,5,16,"M",2,2,16,0
2020,144529663,127173202,2,5,17,"F",1,1,17,0
2020,144524014,127171019,1,5,19,"M",1,1,18,20
2020,144524022,127171028,1,5,24,"F",2,2,24,0
2020,144529674,127171032,1,5,54,"F",1,2,54,0
2020,144524034,127173213,0,,,"",,,,
2020,144529680,127171036,1,5,47,"F",1,2,47,0
2020,144529551,127170935,1,5,21,"M",1,1,21,0
2020,144523908,127170953,0,,,"",,,,
2020,144529588,127170962,1,5,32,"M",2,2,32,0
2020,144523947,127173145,1,5,37,"F",1,2,37,0
2020,144523959,127173160,1,5,25,"M",2,2,25,0
2020,144523979,127171002,1,5,20,"F",1,2,20,0
2020,144529646,127171004,1,5,34,"M",2,2,34,0
2020,144523982,127171007,1,5,22,"M",2,3,20,25
2020,144523983,127171007,2,5,44,"M",2,3,40,49
2020,144523989,127173185,1,5,22,"M",2,2,22,0
2020,144529656,127171013,1,4,,"F",1,2,,
2020,144529665,127173204,1,5,19,"F",2,2,19,0
2020,144524019,127171026,1,5,60,"M",1,2,60,0
2020,144524045,127171045,0,,,"",,,,
2020,144524062,127171050,1,5,30,"M",2,2,30,0
2020,144524063,127171050,2,5,25,"F",2,2,25,0
2020,144529695,127173228,2,5,19,"M",2,2,19,0
2020,144529694,127173228,1,4,,"M",2,3,,
2020,144524076,127173237,1,5,19,"M",2,2,19,0
2020,144524077,127171057,1,5,30,"M",2,2,30,0
2020,144529704,127173248,1,5,22,"M",1,2,22,0
2020,144524093,127173255,1,5,23,"F",1,2,23,0
2020,144524098,127171065,1,5,61,"M",1,2,61,0
2020,144524106,127171071,1,5,17,"M",2,2,17,0
2020,144529724,127171074,2,5,34,"M",1,2,34,0
2020,144524112,127171074,1,5,28,"F",1,2,28,0
2020,144529725,127171075,1,4,,"U",0,3,,
2020,144529730,127171080,2,5,27,"M",2,2,27,0
2020,144529731,127171080,3,5,25,"M",2,2,25,0
2020,144529729,127171080,1,5,27,"M",2,2,27,0
2020,144524126,127171085,1,5,31,"F",2,2,31,0
2020,144524132,127171090,1,4,,"M",0,3,,
2020,147692836,130106965,1,5,48,"M",2,2,48,0
2020,147692818,130106946,1,5,48,"M",2,2,48,0
2020,147701154,130106974,1,4,,"U",0,3,,
2020,147701167,130106983,1,5,25,"M",2,2,25,26
2020,147692876,130106995,1,5,30,"M",2,2,30,0
2020,147692890,130107002,1,5,34,"M",2,2,34,0
2020,147701222,130107029,0,,,"",,,,
2020,147701230,130107033,1,5,40,"M",2,2,40,0
2020,147692950,130107061,1,5,41,"M",1,2,41,0
2020,147692951,130107061,2,5,29,"F",1,2,29,0
2020,147701277,130111669,1,4,,"U",0,3,,
2020,147692973,130107077,1,5,32,"M",2,2,32,0
2020,147693001,130111693,1,5,41,"M",4,2,41,0
2020,147701329,130107107,1,4,,"U",0,3,,
2020,147693032,130107129,1,5,47,"M",2,2,40,55
2020,147693058,130107148,1,5,28,"M",2,2,28,0
2020,147701405,130107175,0,,,"",,,,
2020,147693127,130111794,1,4,,"U",0,3,,
2020,147692777,130111503,1,5,37,"M",2,2,37,0
2020,147701084,130106927,2,5,37,"M",2,2,37,0
2020,147701074,130106927,1,5,36,"M",2,2,36,0
2020,147701118,130106948,1,4,,"U",0,3,,
2020,147701153,130111569,1,5,30,"M",2,2,30,0
2020,147692870,130111584,1,5,21,"F",0,3,21,0
2020,147701196,130107008,1,5,20,"M",2,2,20,0
2020,147692917,130111628,1,5,18,"M",2,2,18,0
2020,147701228,130111631,1,5,23,"F",1,1,23,0
2020,147692979,130107085,1,5,25,"M",2,2,25,0
2020,147701306,130107092,1,5,61,"M",2,2,61,0
2020,147693012,130107106,1,5,72,"F",1,2,72,0
2020,147701365,130111736,1,5,28,"M",2,2,28,0
2020,147693057,130107145,1,4,,"U",0,3,,
2020,147693061,130111747,1,5,38,"M",1,2,38,0
2020,147693102,130107178,1,5,43,"F",1,2,43,0
2020,147693152,130111812,1,5,39,"M",1,2,39,0
2020,142413349,125181751,3,5,15,"M",2,2,15,16
2020,142413348,125181751,2,5,15,"M",2,2,15,16
2020,142413347,125181751,1,5,15,"M",2,2,15,16
2020,142413350,125181751,5,5,14,"M",2,2,14,0
2020,142419513,125181751,4,5,15,"M",2,2,15,16
2020,142413359,125181757,1,4,,"U",0,3,,
2020,142419551,125186345,1,5,50,"F",2,2,50,0
2020,142413417,125181799,1,5,30,"M",2,2,30,0
2020,142413418,125181799,2,5,30,"M",2,2,30,0
2020,142419599,125181800,1,5,26,"F",2,2,26,0
2020,142419607,125181809,1,5,14,"M",2,2,14,0
2020,142413424,125186384,2,5,26,"M",2,2,26,0
2020,142413426,125186384,3,5,25,"M",2,2,25,26
2020,142413422,125186384,1,5,22,"F",2,2,22,23
2020,142413427,125186384,4,5,24,"M",2,2,20,29
2020,142413453,125181820,1,5,24,"F",1,2,24,0
2020,142419624,125186397,1,5,30,"F",2,2,30,0
2020,142413464,125181831,1,5,16,"F",2,2,16,0
2020,142413479,125181851,1,5,50,"M",2,2,50,0
2020,142413497,125186434,1,5,7,"M",2,2,7,0
2020,142419675,125181865,2,5,40,"F",2,2,40,0
2020,142419674,125181865,1,5,35,"F",2,2,30,40
2020,142419684,125181872,1,5,40,"F",2,2,40,0
2020,142413511,125186446,1,5,41,"M",2,2,41,0
2020,142413517,125186450,1,4,,"U",0,3,,
2020,142413519,125186451,1,5,20,"M",2,3,15,25
2020,144529411,127170827,1,5,26,"M",1,2,26,0
2020,144523765,127170835,1,5,25,"M",2,2,25,0
2020,144523772,127170837,1,4,,"U",0,3,,
2020,144523777,127170839,1,5,55,"F",1,2,50,60
2020,144529428,127172999,1,5,24,"M",1,3,20,29
2020,144529426,127170841,4,4,,"F",1,1,,
2020,144529422,127170841,1,5,14,"F",1,1,14,0
2020,144529425,127170841,3,5,14,"F",2,2,14,0
2020,144529423,127170841,2,5,12,"F",2,2,12,0
2020,144529427,127170841,5,4,,"F",2,2,,
2020,144529431,127170843,1,5,32,"F",2,2,32,0
2020,144523779,127170845,1,5,32,"M",2,2,32,0
2020,144529445,127170847,1,5,35,"M",2,2,30,40
2020,144529446,127170847,2,5,35,"F",2,2,30,40
2020,144529449,127170849,1,5,40,"M",1,2,40,0
2020,144523804,127170858,1,5,31,"F",1,2,31,0
2020,144523816,127170867,1,5,26,"M",2,2,26,0
2020,144529486,127170876,1,4,,"M",2,2,,
2020,144523834,127170881,1,5,26,"M",2,2,26,0
2020,144529490,127170882,1,5,29,"M",1,2,29,0
2020,144529502,127170897,1,4,,"U",0,3,,
2020,144523854,127170906,1,5,16,"M",2,2,16,0
2020,144523855,127173067,1,5,30,"F",1,2,30,0
2020,144529522,127170914,1,4,,"U",0,3,,
2020,144523872,127170916,1,5,58,"F",1,2,58,0
2020,144523880,127170921,1,4,,"M",2,2,,
2020,144523883,127170921,2,4,,"M",2,2,,
2020,144523891,127170925,1,5,47,"M",2,2,47,0
2020,144529550,127173096,1,5,38,"M",1,2,38,0
2020,144523896,127170937,1,5,43,"M",1,2,43,0
2020,144529561,127170940,1,5,35,"F",2,2,35,0
2020,144529562,127170940,2,5,25,"F",2,2,25,0
2020,144523904,127173104,1,4,,"U",0,3,,
2020,144523913,127170957,1,4,,"U",0,3,,
2020,144523918,127173116,0,,,"",,,,
2020,147700139,130106235,1,5,30,"F",1,2,30,0
2020,147700153,130106246,1,5,34,"M",2,2,34,0
2020,147691872,130100807,1,5,40,"M",2,2,40,0
2020,147691874,130100807,2,5,34,"M",2,2,34,0
2020,147691894,130100818,1,5,26,"M",2,2,26,0
2020,147700169,130100820,1,5,25,"M",2,2,25,0
2020,147691888,130100820,2,5,28,"M",2,2,28,0
2020,147691890,130100820,4,5,26,"M",1,2,26,0
2020,147691889,130100820,3,5,26,"M",1,2,26,0
2020,147691908,130100828,2,5,15,"M",2,2,15,0
2020,147691907,130100828,1,5,15,"F",1,1,15,0
2020,147691917,130100834,1,5,47,"F",2,2,47,0
2020,147691920,130100836,1,5,34,"M",2,2,34,0
2020,154034470,135579255,1,4,,"M",1,3,,
2020,154034478,135579264,1,5,25,"M",2,2,25,0
2020,154038752,135579282,0,,,"",,,,
2020,154034535,135579310,1,5,15,"M",2,3,15,0
2020,154034543,135582456,1,4,,"U",0,3,,
2020,154038791,135582469,1,5,34,"F",8,2,34,0
2020,154034568,135582469,2,5,34,"F",8,2,34,0
2020,154038800,135579334,1,5,28,"M",2,2,28,0
2020,154034611,135579363,1,4,,"U",0,3,,
2020,154038855,135579384,1,4,,"U",0,3,,
2020,154038879,135579403,1,4,,"U",0,3,,
2020,154034720,135582597,1,5,27,"M",1,1,27,0
2020,154038952,135579469,1,4,,"U",0,3,,
2020,154038959,135579475,1,5,29,"M",1,2,29,0
2020,154038960,135579475,2,5,29,"M",1,2,29,0
2020,154038964,135582610,1,5,29,"M",1,2,29,0
2020,154038965,135582610,2,5,56,"M",1,2,56,0
2020,154038980,135582623,1,5,33,"M",1,2,33,0
2020,154034750,135582623,2,5,34,"M",1,2,34,0
2020,154034759,135579503,2,5,21,"M",1,1,21,0
2020,154038992,135579503,1,5,21,"M",1,1,21,0
2020,154034763,135582634,1,5,36,"F",1,2,36,0
2020,154034766,135582635,1,5,61,"M",1,2,61,0
2020,154034774,135582641,1,4,,"U",0,3,,
2020,154039017,135579521,1,5,39,"M",2,2,39,0
2020,154034798,135582662,1,5,27,"M",1,2,27,0
2020,153927722,135439330,1,5,54,"M",2,2,54,0
2020,153927753,135439354,1,4,,"U",0,3,,
2020,147691870,130100803,1,5,25,"F",2,2,25,0
2020,147700152,130100805,1,5,23,"M",2,2,23,0
2020,147691880,130100811,1,5,19,"M",1,2,19,0
2020,147691881,130100811,2,5,17,"M",1,2,17,0
2020,147691887,130100814,1,5,31,"M",2,2,31,0
2020,147700165,130100815,6,5,17,"F",1,2,17,0
2020,147700162,130100815,3,5,16,"M",2,2,16,0
2020,147700164,130100815,5,5,16,"M",2,2,16,0
2020,147700161,130100815,1,5,17,"M",2,2,17,0
2020,147691885,130100815,2,5,15,"M",2,2,15,0
2020,147700163,130100815,4,5,16,"F",2,2,16,0
2020,147700156,130100819,4,5,25,"M",2,2,25,0
2020,147691882,130100819,1,5,25,"M",2,3,25,0
2020,147700160,130100819,7,5,20,"M",1,2,20,0
2020,147691884,130100819,3,5,25,"M",2,3,25,0
2020,147691883,130100819,2,5,25,"M",2,3,25,0
2020,147700158,130100819,6,5,17,"M",2,3,17,0
2020,147700157,130100819,5,5,25,"M",2,2,25,0
2020,154038727,135579260,1,5,28,"F",1,2,28,0
2020,154034482,135582418,1,4,,"F",2,3,,
2020,154038751,135579280,0,,,"",,,,
2020,154034509,135579289,0,,,"",,,,
2020,154034531,135582447,1,4,,"U",0,3,,
2020,154038782,135579322,1,5,66,"M",1,1,66,0
2020,154038805,135579340,1,5,24,"F",0,3,24,0
2020,154034615,135582509,1,5,52,"M",1,2,52,0
2020,154038840,135582515,1,5,64,"M",1,2,64,0
2020,154034629,135579379,1,5,21,"M",2,2,21,0
2020,154038856,135579386,1,4,,"U",0,3,,
2020,154038869,135579392,1,5,29,"M",2,2,29,0
2020,154038881,135579405,1,5,32,"F",2,2,30,35
2020,152030315,133786228,1,5,30,"M",2,3,30,0
2020,152026187,133786256,0,,,"",,,,
2020,152030380,133786289,1,5,28,"M",2,2,28,0
2020,152030412,133791261,0,,,"",,,,
2020,152026267,133786324,1,5,64,"M",1,2,64,0
2020,152030459,133786345,1,4,,"U",0,3,,
2020,152026309,133786356,1,5,27,"M",1,3,25,30
2020,152030463,133786378,1,5,55,"F",2,2,55,0
2020,152026351,133786398,1,5,38,"M",1,2,38,0
2020,152026361,133786408,1,5,36,"M",2,2,36,0
2020,152026429,133786469,1,5,25,"M",1,2,25,0
2020,152026454,133786488,0,,,"",,,,
2020,152026461,133786496,1,5,27,"M",2,2,25,30
2020,152026479,133786514,1,5,31,"M",2,2,31,0
2020,152026501,133786532,1,5,29,"M",2,2,29,0
2020,152026526,133786553,1,5,42,"M",2,2,42,0
2020,152026556,133786576,2,5,34,"F",1,2,30,39
2020,152026553,133786576,1,5,34,"M",2,2,30,39
2020,152026559,133786583,1,4,,"U",0,3,,
2020,147701275,130111667,1,5,29,"F",2,2,29,0
2020,147692964,130111673,1,4,,"M",1,1,,
2020,147693011,130111702,1,4,,"U",0,3,,
2020,147701336,130111714,1,5,14,"M",2,2,14,0
2020,147701376,130107143,1,4,,"M",0,3,,
2020,147693067,130111750,1,5,31,"M",2,2,31,0
2020,147693087,130111762,1,5,21,"M",1,2,21,0
2020,147693106,130111778,1,5,46,"M",1,2,46,0
2020,147701425,130107190,1,5,48,"F",2,2,48,0
2020,147701445,130111810,1,4,,"U",0,3,,
2020,147692835,130106963,1,5,33,"M",1,2,33,0
2020,147701086,130111517,1,5,37,"M",2,2,37,0
2020,147701087,130106929,1,5,30,"M",1,2,30,0
2020,147701144,130111564,1,4,,"U",0,3,,
2020,147692865,130106986,4,5,19,"F",2,2,19,0
2020,147701170,130106986,2,5,17,"F",2,2,17,0
2020,147692864,130106986,1,5,17,"F",2,2,17,0
2020,147701171,130106986,3,5,17,"F",2,2,17,0
2020,147701232,130107035,1,5,45,"M",2,2,45,0
2020,147692927,130107044,1,4,,"U",0,3,,
2020,147701245,130111644,1,4,,"U",0,3,,
2020,147692948,130111655,1,5,20,"M",2,2,20,0
2020,147700062,130100722,1,5,31,"M",1,2,31,0
2020,147700146,130106242,2,5,39,"M",1,2,39,0
2020,147700145,130106242,1,4,,"M",0,3,,
2020,147691902,130106256,3,5,20,"M",2,2,20,0
2020,147691904,130106256,5,5,19,"M",1,1,19,0
2020,147691901,130106256,2,5,17,"F",1,1,17,0
2020,147691905,130106256,6,5,20,"M",2,2,20,0
2020,147700177,130106256,1,4,,"U",0,3,,
2020,147691903,130106256,4,5,19,"M",2,2,19,0
2020,147691929,130106268,2,5,19,"M",2,2,19,0
2020,147691928,130106268,1,5,20,"M",2,2,20,0
2020,147691958,130106277,2,5,17,"M",2,2,17,0
2020,147691953,130106277,1,5,17,"M",2,2,17,0
2020,147691959,130106277,3,5,17,"M",2,2,17,0
2020,147691960,130106277,4,5,15,"M",2,2,15,0
2020,147691961,130106277,5,5,14,"M",2,2,14,0
2020,147691967,130106285,1,5,32,"M",1,2,30,35
2020,147700226,130106288,1,5,59,"M",2,2,59,0
2020,147700227,130106292,0,,,"",,,,
2020,147691995,130106305,1,4,,"U",0,3,,
2020,147692002,130100884,2,5,21,"F",1,2,21,0
2020,147692001,130100884,1,5,27,"M",1,1,25,30
2020,147700288,130106325,1,5,27,"M",2,2,27,0
2020,147692037,130106325,4,5,35,"M",2,2,30,40
2020,147692039,130106325,5,4,,"F",2,2,,
2020,147700290,130106325,3,5,35,"M",2,2,30,40
2020,147692040,130106325,6,5,26,"M",2,2,26,0
2020,147700289,130106325,2,5,35,"M",2,2,30,40
2020,147700295,130106330,1,5,21,"M",1,2,21,0
2020,147700299,130106334,1,5,38,"M",2,2,38,0
2020,147700351,130100946,1,5,25,"M",1,2,25,0
2020,147700366,130100964,1,5,26,"M",2,2,26,0
2020,147700389,130106384,1,5,36,"M",2,2,36,0
2020,147692161,130100990,1,5,23,"M",1,2,23,0
2020,147700431,130101017,1,5,51,"F",2,2,51,0
2020,147692200,130101031,1,5,21,"M",1,1,21,0
2020,147692227,130106443,1,5,31,"F",2,2,31,0
2020,147700488,130101058,2,5,13,"M",2,2,13,0
2020,147692243,130101058,1,4,,"U",0,3,,
2020,147700523,130101075,1,4,,"U",0,3,,
2020,147692274,130106501,1,4,,"U",0,3,,
2020,147700544,130106509,1,5,38,"M",1,1,38,0
2020,147692297,130111102,1,5,65,"F",1,2,65,0
2020,147700575,130111114,1,4,,"U",0,3,,
2020,147692329,130106553,0,,,"",,,,
2020,147700616,130111143,1,4,,"U",0,3,,
2020,147700645,130111173,1,5,16,"M",2,2,16,0
2020,147700668,130106603,1,4,,"U",0,3,,
2020,147700723,130106648,1,4,,"U",0,3,,
2020,147700751,130106671,1,5,26,"M",2,2,26,0
2020,147700759,130111264,2,5,31,"F",2,2,31,0
2020,147700661,130106597,1,5,53,"M",1,2,53,0
2020,147700676,130106610,1,4,,"U",0,3,,
2020,147700695,130111220,2,4,,"M",0,3,,
2020,147700692,130111220,1,4,,"M",0,3,,
2020,147700706,130106631,1,5,35,"M",1,2,35,0
2020,147692457,130106652,0,,,"",,,,
2020,147700735,130111248,1,4,,"M",1,3,,
2020,147692501,130111273,1,5,18,"F",2,2,18,0
2020,147692517,130111284,2,5,19,"M",1,2,19,0
2020,147692515,130111284,1,5,31,"F",1,2,31,0
2020,147692533,130111296,1,4,,"U",0,3,,
2020,147700837,130111317,1,5,24,"M",1,3,18,30
2020,147700860,130106760,1,4,,"U",0,3,,
2020,147700901,130106789,1,4,,"U",0,3,,
2020,147700918,130106796,1,5,32,"F",2,2,32,0
2020,147700940,130111390,1,5,33,"F",2,2,33,0
2020,147700961,130106829,1,5,35,"M",1,3,30,40
2020,147692669,130106834,1,5,24,"M",1,2,24,0
2020,147692697,130111439,1,5,29,"M",0,3,29,0
2020,147701008,130111458,1,4,,"U",0,3,,
